internal_id	source_id	source_header	safe_id	source_type	sequence_sha256	has_internal_stop	contig	start	end	strand	gene_id	transcript_id	final_output_id
IRN_000101	gnl|WGS:ZZZZ|Megafenestra_007451-P1	gnl|WGS:ZZZZ|Megafenestra_007451-P1 transmembrane protein 120 homolog	IRN_000101	protein_fasta	15f151db9fb6ce68c73ad01cedef2ebf80e093966069e52699243ca36d81b8d4	false							
IRN_000102	gnl|WGS:ZZZZ|Megafenestra_007462-P1	gnl|WGS:ZZZZ|Megafenestra_007462-P1 ADAM 17-like protease Tace	IRN_000102	protein_fasta	dc7ce330bfaa2f94aa6d6e8c10c2619116278337bd7a7ab1562efa0c30b93a93	false							
IRN_000103	gnl|WGS:ZZZZ|Megafenestra_007473-P1	gnl|WGS:ZZZZ|Megafenestra_007473-P1 alkylglycerol monooxygenase-like	IRN_000103	protein_fasta	718e9c286c488a4483d1f871915508f042230f314de22efd6b22db5b20bca188	false							
IRN_000104	gnl|WGS:ZZZZ|Megafenestra_007484-P1	gnl|WGS:ZZZZ|Megafenestra_007484-P1 uridine diphosphate glucose pyrophosphatase NUDT22-like	IRN_000104	protein_fasta	a479775c4ccfd4b649743861be6b26bca7813e8c669e99ee973698d352d80368	false							
IRN_000105	gnl|WGS:ZZZZ|Megafenestra_007495-P1	gnl|WGS:ZZZZ|Megafenestra_007495-P1 uncharacterized protein Megafenestra_007495	IRN_000105	protein_fasta	069df32d18836195a5ecf4e79892ddfae930a339c6176cca55f40bd00f2cf5d3	false							
IRN_000106	gnl|WGS:ZZZZ|Megafenestra_007506-P1	gnl|WGS:ZZZZ|Megafenestra_007506-P1 glucosidase 2 subunit alpha	IRN_000106	protein_fasta	e1c953b54e58315f86577b66621832d8fe6755d7661450596bc1cac3828ee875	false							
IRN_000107	gnl|WGS:ZZZZ|Megafenestra_007517-P1	gnl|WGS:ZZZZ|Megafenestra_007517-P1 tubulin tyrosine ligase-like 15	IRN_000107	protein_fasta	1c6e60ebb9a050f4c9e86901e155d0e8b58943b50d8b1b8b7e5831124161509d	false							
IRN_000108	gnl|WGS:ZZZZ|Megafenestra_007528-P1	gnl|WGS:ZZZZ|Megafenestra_007528-P1 LOW QUALITY PROTEIN: protein O-mannosyl-transferase 2-like	IRN_000108	protein_fasta	1e5a71ad012e0f7d974bd46797078e4ecba288a441c2257239efb5b23ff19e2f	false							
IRN_000109	gnl|WGS:ZZZZ|Megafenestra_007539-P1	gnl|WGS:ZZZZ|Megafenestra_007539-P1 protein O-mannosyl-transferase 2-like	IRN_000109	protein_fasta	71d97d79cbcc1dfce14cbd929f9e7c30928690fc1f1e29099b5ae313cca115f0	false							
IRN_000110	gnl|WGS:ZZZZ|Megafenestra_007551-P1	gnl|WGS:ZZZZ|Megafenestra_007551-P1 protein O-mannosyl-transferase 2-like	IRN_000110	protein_fasta	c419c6ad771cc55c83de1844285fa03f6fee7ea9c8f30716c43e84fc5be0fbd6	false							
IRN_000111	gnl|WGS:ZZZZ|Megafenestra_007563-P1	gnl|WGS:ZZZZ|Megafenestra_007563-P1 myofilin	IRN_000111	protein_fasta	1a16708d4be1d102b7136e38397e46818a5b99977afc0f80e469e18648322e70	false							
IRN_000112	gnl|WGS:ZZZZ|Megafenestra_007574-P1	gnl|WGS:ZZZZ|Megafenestra_007574-P1 AMP deaminase	IRN_000112	protein_fasta	f84147e641806789333214b8ea2b4fcb8ec18cbf99ce60b6de87254d3ed5340c	false							
IRN_000113	gnl|WGS:ZZZZ|Megafenestra_007585-P1	gnl|WGS:ZZZZ|Megafenestra_007585-P1 uncharacterized protein Megafenestra_007585	IRN_000113	protein_fasta	92ab8e271a7fc3f738a3c6b627b5e81e02d3531b69ad1a5e02527ab0a07bd685	false							
IRN_000114	gnl|WGS:ZZZZ|Megafenestra_007597-P1	gnl|WGS:ZZZZ|Megafenestra_007597-P1 calpain-B-like	IRN_000114	protein_fasta	51071aa41f3d4696a07051cbe652c570a4ac2595aaf30e0e3829393b4aa0bdba	false							
IRN_000115	gnl|WGS:ZZZZ|Megafenestra_007609-P1	gnl|WGS:ZZZZ|Megafenestra_007609-P1 phenoloxidase-activating factor 3-like	IRN_000115	protein_fasta	53054f968b656621de8d6a1ce89ace702adbfcd89f1de612e49a8d4b13f7a1dc	false							
IRN_000116	gnl|WGS:ZZZZ|Megafenestra_007620-P1	gnl|WGS:ZZZZ|Megafenestra_007620-P1 uncharacterized protein Megafenestra_007620	IRN_000116	protein_fasta	7e11529d152abf021f371bd8f6a47120f6e6f28775a4d393c1649224b8d68e3a	false							
IRN_000117	gnl|WGS:ZZZZ|Megafenestra_007631-P1	gnl|WGS:ZZZZ|Megafenestra_007631-P1 inositol 1,4,5-triphosphate kinase 2	IRN_000117	protein_fasta	3baa4cd7e89bfea38804f598082c6891b25e1beb6156f0577ef1ce8f4466b695	false							
IRN_000118	gnl|WGS:ZZZZ|Megafenestra_007643-P1	gnl|WGS:ZZZZ|Megafenestra_007643-P1 farnesyl transferase beta subunit	IRN_000118	protein_fasta	21403c6f5d60146578c893dd833fbee658837bac25910af2e7c103709b445e50	false							
IRN_000119	gnl|WGS:ZZZZ|Megafenestra_007656-P1	gnl|WGS:ZZZZ|Megafenestra_007656-P1 autophagy-related 2	IRN_000119	protein_fasta	6ecc39585ab8350af55496fb23b537cf57ca2ef6160c89712137fed97e15c1f3	false							
IRN_000120	gnl|WGS:ZZZZ|Megafenestra_007671-P1	gnl|WGS:ZZZZ|Megafenestra_007671-P1 vacuolar protein sorting 28	IRN_000120	protein_fasta	9cfeded3e39b583759bc170ceafd30639ec7b239068f01f8d3a653c4995124ba	false							
IRN_000121	gnl|WGS:ZZZZ|Megafenestra_007686-P1	gnl|WGS:ZZZZ|Megafenestra_007686-P1 monocarboxylate transporter 9-like	IRN_000121	protein_fasta	c55b8765590d3c0798ba03360c4fb2a27b640091ca3726c9c03dc7ccfcd1869e	false							
IRN_000122	gnl|WGS:ZZZZ|Megafenestra_007699-P1	gnl|WGS:ZZZZ|Megafenestra_007699-P1 splicing factor 3b subunit 2	IRN_000122	protein_fasta	1b5ab4f75840a881ca482d637d4975482385e93e7c511b5dc99ed66fa941622d	false							
IRN_000123	gnl|WGS:ZZZZ|Megafenestra_007714-P1	gnl|WGS:ZZZZ|Megafenestra_007714-P1 uncharacterized protein Megafenestra_007714	IRN_000123	protein_fasta	305b84af9cd0fc4225e0cc8b16c5ac1c148bd02ecd93ee42cc71a726c0995c15	false							
IRN_000124	gnl|WGS:ZZZZ|Megafenestra_007725-P1	gnl|WGS:ZZZZ|Megafenestra_007725-P1 uncharacterized protein Megafenestra_007725	IRN_000124	protein_fasta	62a07e57f52958a4ea8ddacc88b3ab0e5e914cf30300d38f2a49ccf01a6fa7f0	false							
IRN_000125	gnl|WGS:ZZZZ|Megafenestra_007740-P1	gnl|WGS:ZZZZ|Megafenestra_007740-P1 uncharacterized protein Megafenestra_007740	IRN_000125	protein_fasta	3921e6213a304013877e8ec55726dbfd70fbeb7579b2b8e1eeef91d346c3f8b0	false							
IRN_000126	gnl|WGS:ZZZZ|Megafenestra_007754-P1	gnl|WGS:ZZZZ|Megafenestra_007754-P1 uncharacterized protein Megafenestra_007754	IRN_000126	protein_fasta	f530f67be3afbc2de58c0edf58f1467345a7a231bfaaf4dedd52046fc66d26a3	false							
IRN_000127	gnl|WGS:ZZZZ|Megafenestra_007765-P1	gnl|WGS:ZZZZ|Megafenestra_007765-P1 lysine-rich basic protein Rlb1	IRN_000127	protein_fasta	1829ff3e99f4344cee75a0285f69c3834bc61e8b3a985f5490de18d6bcdf2fb2	false							
IRN_000128	gnl|WGS:ZZZZ|Megafenestra_007781-P1	gnl|WGS:ZZZZ|Megafenestra_007781-P1 interleukin-1 receptor-associated kinase 4-like	IRN_000128	protein_fasta	7be12536f59ddd71ebd8e9c10be1bc2cc853e6b95e13387ae5167ddbf38bed4f	false							
IRN_000129	gnl|WGS:ZZZZ|Megafenestra_007795-P1	gnl|WGS:ZZZZ|Megafenestra_007795-P1 SH2B adapter-like protein Lnk	IRN_000129	protein_fasta	382648a5c4d9401b35fd8b44d74b8cfc5566906998a8fc50623a6b9331b4fa55	false							
IRN_000130	gnl|WGS:ZZZZ|Megafenestra_007805-P1	gnl|WGS:ZZZZ|Megafenestra_007805-P1 uncharacterized protein Megafenestra_007805	IRN_000130	protein_fasta	6918b044b85b890168a4f545459589f3f41974f4bf0782a7c8cb0fd151ad6494	false							
IRN_000131	gnl|WGS:ZZZZ|Megafenestra_007819-P1	gnl|WGS:ZZZZ|Megafenestra_007819-P1 ribosomal protein S2	IRN_000131	protein_fasta	8b7beab05af52b9fe8715e926d8d1b78422466f59ecec97b0a27fc75e771f34e	false							
IRN_000132	gnl|WGS:ZZZZ|Megafenestra_007832-P1	gnl|WGS:ZZZZ|Megafenestra_007832-P1 protein numb-like	IRN_000132	protein_fasta	e4e5ccc7557f52d2eb901adb77a7d04b65467988a550b43e2ef6871758181896	false							
IRN_000133	gnl|WGS:ZZZZ|Megafenestra_007847-P1	gnl|WGS:ZZZZ|Megafenestra_007847-P1 hairy/E(spl)-related with YRPW motif	IRN_000133	protein_fasta	6cfaed23c2a4fc154aaf757a6322cea539279b4366751c38cc47016a615c054d	false							
IRN_000134	gnl|WGS:ZZZZ|Megafenestra_007862-P1	gnl|WGS:ZZZZ|Megafenestra_007862-P1 sodium chloride cotransporter 69	IRN_000134	protein_fasta	2ef7652a86f0063cfeb17694e586facb5c6b7986aba72fa2bd3f9a734912413d	false							
IRN_000135	gnl|WGS:ZZZZ|Megafenestra_007878-P1	gnl|WGS:ZZZZ|Megafenestra_007878-P1 phosphatidylinositol transfer protein beta isoform-like	IRN_000135	protein_fasta	3c8df8fbdaa83c06bee3d4f2d6003c4cdfdf1a8fba666b5c68225484846bb4d8	false							
IRN_000136	gnl|WGS:ZZZZ|Megafenestra_007893-P1	gnl|WGS:ZZZZ|Megafenestra_007893-P1 single-strand DNA endonuclease protein asteroid	IRN_000136	protein_fasta	8f93b0432165c2d0e69f8abc6cd2546fca76c7416712301da10012fecbadbfd6	false							
IRN_000137	gnl|WGS:ZZZZ|Megafenestra_007905-P1	gnl|WGS:ZZZZ|Megafenestra_007905-P1 uncharacterized protein Megafenestra_007905	IRN_000137	protein_fasta	a692d7f414a87c0e0775b2ec60f27cf9c1937ae2aa76e9d316f5a486c0410cac	false							
IRN_000138	gnl|WGS:ZZZZ|Megafenestra_007914-P1	gnl|WGS:ZZZZ|Megafenestra_007914-P1 ribosome biogenesis regulatory protein homolog	IRN_000138	protein_fasta	f4026d61a4c6b8b062dd6ac4f71d9f0ea484d5ca776463201ace9bdd4604dbe2	false							
IRN_000139	gnl|WGS:ZZZZ|Megafenestra_007924-P1	gnl|WGS:ZZZZ|Megafenestra_007924-P1 2',3'-cyclic-nucleotide 3'-phosphodiesterase-like	IRN_000139	protein_fasta	820c65c37f72d60f4f8eee695811aeccfe5b1f6c4a9acbf30776a0ef52bb43f0	false							
IRN_000140	gnl|WGS:ZZZZ|Megafenestra_007935-P1	gnl|WGS:ZZZZ|Megafenestra_007935-P1 immediate early response 3-interacting protein 1	IRN_000140	protein_fasta	b6077695e093f37fcb9918dd0d5d5ee01db61132dfd82702327a64618f43496f	false							
IRN_000141	gnl|WGS:ZZZZ|Megafenestra_007949-P1	gnl|WGS:ZZZZ|Megafenestra_007949-P1 ribokinase-like	IRN_000141	protein_fasta	e7294345ce7efcf0c3af33fa851d1c806ef62348b4ab7ec0c990fc19d0f5e1d9	false							
IRN_000142	gnl|WGS:ZZZZ|Megafenestra_007963-P1	gnl|WGS:ZZZZ|Megafenestra_007963-P1 17-beta-hydroxysteroid dehydrogenase 13-like	IRN_000142	protein_fasta	af88737711dafdc10c5f081939850698b1c25da88df461d93cefc9eb1c39f797	false							
IRN_000143	gnl|WGS:ZZZZ|Megafenestra_007976-P1	gnl|WGS:ZZZZ|Megafenestra_007976-P1 uncharacterized protein Megafenestra_007976	IRN_000143	protein_fasta	d57a594653e6785545e901dd4fe7b13e7009215df74253dc12b434754f22e4a7	false							
IRN_000144	gnl|WGS:ZZZZ|Megafenestra_007991-P1	gnl|WGS:ZZZZ|Megafenestra_007991-P1 myotubularin-related protein 9	IRN_000144	protein_fasta	895a00d068e54db18352b64fc9c3ab58c791c2a24d237f37084b5fd85c099f67	false							
IRN_000145	gnl|WGS:ZZZZ|Megafenestra_008002-P1	gnl|WGS:ZZZZ|Megafenestra_008002-P1 peptide deformylase, mitochondrial-like	IRN_000145	protein_fasta	a91c872c6e3d6fb3fb82a0da692d4668ec9a5e8b5f0049efcb61d47f7a8601ae	false							
IRN_000146	gnl|WGS:ZZZZ|Megafenestra_008014-P1	gnl|WGS:ZZZZ|Megafenestra_008014-P1 hydroxymethylglutaryl-CoA lyase	IRN_000146	protein_fasta	70960785646fb901561dcfd969f60e1c12a90c9b517e819bdf79de0dfc0b12c0	false							
IRN_000147	gnl|WGS:ZZZZ|Megafenestra_008029-P1	gnl|WGS:ZZZZ|Megafenestra_008029-P1 uncharacterized protein Megafenestra_008029	IRN_000147	protein_fasta	3b28751192a4329d1207a64b1d56e4d4a11d0f40c93f42a8523982cba4d927d2	false							
IRN_000148	gnl|WGS:ZZZZ|Megafenestra_008042-P1	gnl|WGS:ZZZZ|Megafenestra_008042-P1 unextended protein-like	IRN_000148	protein_fasta	e1c3c6f0bc8899d72ef87dd1676b3b2d2aed8d7ce7b00d74873c6ff105b52f05	false							
IRN_000149	gnl|WGS:ZZZZ|Megafenestra_008053-P1	gnl|WGS:ZZZZ|Megafenestra_008053-P1 GSK3B-interacting protein-like	IRN_000149	protein_fasta	4b4e3ae36224be9b6a2c6cf5ae433a75df20fbffcbf11166f60e28baf5b030f9	false							
IRN_000150	gnl|WGS:ZZZZ|Megafenestra_008063-P1	gnl|WGS:ZZZZ|Megafenestra_008063-P1 5'-deoxynucleotidase HDDC2	IRN_000150	protein_fasta	63df8f42d6a1806a70b552e7e6f23d4996dbd18bc3dadab9457d7c339f7b0055	false							
IRN_000151	gnl|WGS:ZZZZ|Megafenestra_008075-P1	gnl|WGS:ZZZZ|Megafenestra_008075-P1 transmembrane 9 superfamily member 1-like	IRN_000151	protein_fasta	9b75693f5630e035df9e840db539102cbde83ec07d6f21ffb2eaa1a809e55312	false							
IRN_000152	gnl|WGS:ZZZZ|Megafenestra_008086-P1	gnl|WGS:ZZZZ|Megafenestra_008086-P1 uncharacterized protein Megafenestra_008086	IRN_000152	protein_fasta	c9201059b5d2a7b6b63d708b75346e664c7967acf9936083a9096d101ccf29a5	false							
IRN_000153	gnl|WGS:ZZZZ|Megafenestra_008097-P1	gnl|WGS:ZZZZ|Megafenestra_008097-P1 RNA-binding protein 24-like	IRN_000153	protein_fasta	6b2745a8926ed2ba2036a9aee8489563dacf636d0c34556f1a5d12b65bdd2e10	false							
IRN_000154	gnl|WGS:ZZZZ|Megafenestra_008106-P1	gnl|WGS:ZZZZ|Megafenestra_008106-P1 uncharacterized protein Megafenestra_008106	IRN_000154	protein_fasta	d9ff12d5722403baf37f5084a22ad8ea6b71ade082aab9e23b8653ac48cd61fa	false							
IRN_000155	gnl|WGS:ZZZZ|Megafenestra_008115-P1	gnl|WGS:ZZZZ|Megafenestra_008115-P1 protein hunchback-like	IRN_000155	protein_fasta	2566090edc51d0f398fd848c06d6e3bac1c07a63a61711fa08890b7ebea7c449	false							
IRN_000156	gnl|WGS:ZZZZ|Megafenestra_008123-P1	gnl|WGS:ZZZZ|Megafenestra_008123-P1 tub domain-containing protein ktub	IRN_000156	protein_fasta	da2bfab050a8c7579e67462beaba85a59da79522fc7c687dbcdee134a50597f5	false							
IRN_000157	gnl|WGS:ZZZZ|Megafenestra_008135-P1	gnl|WGS:ZZZZ|Megafenestra_008135-P1 BOS complex subunit NCLN	IRN_000157	protein_fasta	3d75d05a8c3c62c5423c6e3954411460eecc5564b7aea3be4d2dd2ee4f561a3d	false							
IRN_000158	gnl|WGS:ZZZZ|Megafenestra_008146-P1	gnl|WGS:ZZZZ|Megafenestra_008146-P1 S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1-like	IRN_000158	protein_fasta	67adb61963b74509524f57bbdf3d1785733e4d8ebd8c34a3d76384739ed959f6	false							
IRN_000159	gnl|WGS:ZZZZ|Megafenestra_008157-P1	gnl|WGS:ZZZZ|Megafenestra_008157-P1 tubulin-specific chaperone A-like	IRN_000159	protein_fasta	b7a4116ba93f5f973551ceea8f38772bd734903208a8f5a456fc47b8b157d42c	false							
IRN_000160	gnl|WGS:ZZZZ|Megafenestra_008168-P1	gnl|WGS:ZZZZ|Megafenestra_008168-P1 histone methyltransferase 4-20	IRN_000160	protein_fasta	451d38591d8796be3db6892af9cfc0cf69be534a3626e5e42ae27da278ddd3a8	false							
IRN_000161	gnl|WGS:ZZZZ|Megafenestra_008180-P1	gnl|WGS:ZZZZ|Megafenestra_008180-P1 protein SPT2 homolog	IRN_000161	protein_fasta	885bfe3d913b6a73540cc1e7111a1358314217d1358a93dd0c3f82350f52c948	false							
IRN_000162	gnl|WGS:ZZZZ|Megafenestra_008191-P1	gnl|WGS:ZZZZ|Megafenestra_008191-P1 protein FAM151B-like	IRN_000162	protein_fasta	f9b1591efddcb43540acbec2c865f6d3638dbb88927200f9c0aae5541904428d	false							
IRN_000163	gnl|WGS:ZZZZ|Megafenestra_008203-P1	gnl|WGS:ZZZZ|Megafenestra_008203-P1 protein FAM151B-like	IRN_000163	protein_fasta	4d9ee84170f4cad48961ca010534f76c44fa79f6452616b34fa8574598ae6084	false							
IRN_000164	gnl|WGS:ZZZZ|Megafenestra_008215-P1	gnl|WGS:ZZZZ|Megafenestra_008215-P1 RAS oncogene family member RabX5	IRN_000164	protein_fasta	b30aaec34f5ce6195bef954be6582707d394de202e72ee1512d9fbb74a2f62ed	false							
IRN_000165	gnl|WGS:ZZZZ|Megafenestra_008226-P1	gnl|WGS:ZZZZ|Megafenestra_008226-P1 selenoprotein F	IRN_000165	protein_fasta	62af20b83609ded633c3366725e2b7353e70a943a90922119b3b407785acb4c3	false							
IRN_000166	gnl|WGS:ZZZZ|Megafenestra_008237-P1	gnl|WGS:ZZZZ|Megafenestra_008237-P1 uncharacterized protein Megafenestra_008237	IRN_000166	protein_fasta	714b42bd62f4b6d9c78dcaa47eb93369a1e67274513897192bc9ee921d5b5f7e	false							
IRN_000167	gnl|WGS:ZZZZ|Megafenestra_008248-P1	gnl|WGS:ZZZZ|Megafenestra_008248-P1 uncharacterized protein Megafenestra_008248	IRN_000167	protein_fasta	e54b57cae5aa6393ad4039e46eada575af08ac72c0dfc8f338bca828e4b277d0	false							
IRN_000168	gnl|WGS:ZZZZ|Megafenestra_008259-P1	gnl|WGS:ZZZZ|Megafenestra_008259-P1 stomatin like 2	IRN_000168	protein_fasta	8a8b4bd554caea9e981bdccf62c506dc7a0d8bfb7e2be20040bf0636bbf3452c	false							
IRN_000169	gnl|WGS:ZZZZ|Megafenestra_008270-P1	gnl|WGS:ZZZZ|Megafenestra_008270-P1 LOW QUALITY PROTEIN: adaptor related protein complex 3 subunit ruby	IRN_000169	protein_fasta	eaf9213287c02361066efabda1b9d4d9b3426c780d570f0022e54e8c2758a907	false							
IRN_000170	gnl|WGS:ZZZZ|Megafenestra_008280-P1	gnl|WGS:ZZZZ|Megafenestra_008280-P1 membralin	IRN_000170	protein_fasta	6ee7805908965c4883ae063afdf672b8d0df920439a950b99b63ba5f4037ceb2	false							
IRN_000171	gnl|WGS:ZZZZ|Megafenestra_008292-P1	gnl|WGS:ZZZZ|Megafenestra_008292-P1 uncharacterized protein Megafenestra_008292	IRN_000171	protein_fasta	9388685c7c67a713c74d385a5538fc0dba5e1842fd069e6b0d74ac9ce589c6ca	false							
IRN_000172	gnl|WGS:ZZZZ|Megafenestra_008303-P1	gnl|WGS:ZZZZ|Megafenestra_008303-P1 ribosome biogenesis protein BRX1 homolog	IRN_000172	protein_fasta	52f68de78967b5b2bc34a69c3d1e47bd0ff9fe76d78670bfb369ae77f8f5681e	false							
IRN_000173	gnl|WGS:ZZZZ|Megafenestra_008315-P1	gnl|WGS:ZZZZ|Megafenestra_008315-P1 RNA polymerase III subunit G	IRN_000173	protein_fasta	75a84e86587bd654cfe18bde8365f66356a5aabe5585f0c9a2654340b815a602	false							
IRN_000174	gnl|WGS:ZZZZ|Megafenestra_008326-P1	gnl|WGS:ZZZZ|Megafenestra_008326-P1 tRNA pseudouridine(38/39) synthase	IRN_000174	protein_fasta	aff8c56c4b846f92d1510c1b6fe08da946e00881634da89c8cd9bda876ce51ec	false							
IRN_000175	gnl|WGS:ZZZZ|Megafenestra_008337-P1	gnl|WGS:ZZZZ|Megafenestra_008337-P1 E3 ubiquitin-protein ligase AMFR-like	IRN_000175	protein_fasta	3f4e233e5bc000b5cc5332b37c9a0cd4ec73751c4012204296b204aee6d914d2	false							
IRN_000176	gnl|WGS:ZZZZ|Megafenestra_008345-P1	gnl|WGS:ZZZZ|Megafenestra_008345-P1 uncharacterized protein Megafenestra_008345	IRN_000176	protein_fasta	f0c3ba51fe1e17344651115dc4ad1ab86ca3a971e018e1b4d27a2f4b61ed982b	false							
IRN_000177	gnl|WGS:ZZZZ|Megafenestra_008356-P1	gnl|WGS:ZZZZ|Megafenestra_008356-P1 cathepsin K-like	IRN_000177	protein_fasta	3a10aa326572c9d03d8b8aa863b6ebc69e312bd921a1394cc0fc02f1491e0e04	false							
IRN_000178	gnl|WGS:ZZZZ|Megafenestra_008366-P1	gnl|WGS:ZZZZ|Megafenestra_008366-P1 uncharacterized protein Megafenestra_008366	IRN_000178	protein_fasta	220e906b9a8e5d8c88f197dc5a993c9a71ea3b62033ca1ce49bbae609b277d64	false							
IRN_000179	gnl|WGS:ZZZZ|Megafenestra_008377-P1	gnl|WGS:ZZZZ|Megafenestra_008377-P1 lysozyme C-1-like	IRN_000179	protein_fasta	91c4b696090a2d8e72def4f07dc80d439bdfaeb4af9310e2f7c0912db3669bb0	false							
IRN_000180	gnl|WGS:ZZZZ|Megafenestra_008387-P1	gnl|WGS:ZZZZ|Megafenestra_008387-P1 uncharacterized protein Megafenestra_008387	IRN_000180	protein_fasta	2f97247c45ae5680c5474a8539ca5286ffdce71c7e81cd69e8b1bc167787a252	false							
IRN_000181	gnl|WGS:ZZZZ|Megafenestra_008399-P1	gnl|WGS:ZZZZ|Megafenestra_008399-P1 breast cancer anti-estrogen resistance protein 3 homolog	IRN_000181	protein_fasta	07b895347e8db673b3094fa50a49e818b174eef0a4301fabba37e8e0a3d4137a	false							
IRN_000182	gnl|WGS:ZZZZ|Megafenestra_008410-P1	gnl|WGS:ZZZZ|Megafenestra_008410-P1 doublesex cognate 73A	IRN_000182	protein_fasta	b823e89dd2f7cd7ead0e9137b3bf84a49a148000ee800e271c6333885dbe1894	false							
IRN_000183	gnl|WGS:ZZZZ|Megafenestra_008429-P1	gnl|WGS:ZZZZ|Megafenestra_008429-P1 peroxidasin	IRN_000183	protein_fasta	4984125ee6560573fa1fd115f07c6be8613ba70d8f2214855fc0686ab6f31e38	false							
IRN_000184	gnl|WGS:ZZZZ|Megafenestra_008440-P1	gnl|WGS:ZZZZ|Megafenestra_008440-P1 chitin synthase chs-2-like	IRN_000184	protein_fasta	89590c8e32434a622230adbde92c2dcafcc917cfb5481d09fa9d45715771b4f7	false							
IRN_000185	gnl|WGS:ZZZZ|Megafenestra_008451-P1	gnl|WGS:ZZZZ|Megafenestra_008451-P1 protein cueball-like	IRN_000185	protein_fasta	afa586263e241c75e1836830a435457d4532dd86691b674277700f4490b88e0d	false							
IRN_000186	gnl|WGS:ZZZZ|Megafenestra_008462-P1	gnl|WGS:ZZZZ|Megafenestra_008462-P1 dipeptidase 1-like	IRN_000186	protein_fasta	b4476ca8cebb4dfa721d694f17f33c611c59d5d0bb2d36769a35ae2d815ee909	false							
IRN_000187	gnl|WGS:ZZZZ|Megafenestra_008473-P1	gnl|WGS:ZZZZ|Megafenestra_008473-P1 dipeptidase 1-like	IRN_000187	protein_fasta	6589c57768458c1a00dbcbe3cc1f4efd10cf11e61a6fd30719cb06dea0048e4c	false							
IRN_000188	gnl|WGS:ZZZZ|Megafenestra_008484-P1	gnl|WGS:ZZZZ|Megafenestra_008484-P1 potassium voltage-gated channel shaker cognate b	IRN_000188	protein_fasta	ff6ecbc173cfbb4dea60fc43b61997346a340feb9d7924167b23963fb4821443	false							
IRN_000189	gnl|WGS:ZZZZ|Megafenestra_008495-P1	gnl|WGS:ZZZZ|Megafenestra_008495-P1 ubiquitin-conjugating enzyme E2 W	IRN_000189	protein_fasta	11436248476b29c939e85fc1f818ae66bad4f37b8636bf796141ac25460b9814	false							
IRN_000190	gnl|WGS:ZZZZ|Megafenestra_008509-P1	gnl|WGS:ZZZZ|Megafenestra_008509-P1 putative inositol monophosphatase 3	IRN_000190	protein_fasta	3e42f1593041ee51b6b359af921206d54faa5b29e720a4afa518a2cdb4f78dff	false							
IRN_000191	gnl|WGS:ZZZZ|Megafenestra_008522-P1	gnl|WGS:ZZZZ|Megafenestra_008522-P1 ATP-dependent RNA helicase Ddx1	IRN_000191	protein_fasta	ae6945fd5b9ad0d24b7daff6e8517a05a46ec61610ec1d796882393ae5fbc949	false							
IRN_000192	gnl|WGS:ZZZZ|Megafenestra_008533-P1	gnl|WGS:ZZZZ|Megafenestra_008533-P1 exosome complex component MTR3-like	IRN_000192	protein_fasta	6bfdc066377b4ade4a257add642f2b15187b3ac0902b7e2c463d51406b8fcbfc	false							
IRN_000193	gnl|WGS:ZZZZ|Megafenestra_008544-P1	gnl|WGS:ZZZZ|Megafenestra_008544-P1 beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase-like	IRN_000193	protein_fasta	258012fdd79e39586bd710dc7b1d7db964c867813df0add7d0ea86053aced6bb	false							
IRN_000194	gnl|WGS:ZZZZ|Megafenestra_008555-P1	gnl|WGS:ZZZZ|Megafenestra_008555-P1 sodium-dependent serotonin transporter-like	IRN_000194	protein_fasta	fb65ddc5c93d69fbd91d62cea1ff741c91dc27d75961ffeb62fdd659d52b5a69	false							
IRN_000195	gnl|WGS:ZZZZ|Megafenestra_008566-P1	gnl|WGS:ZZZZ|Megafenestra_008566-P1 ribosome biogenesis protein BMS1 homolog	IRN_000195	protein_fasta	65d74b997706ebaed07921b6dbb7eec56d6d3c873c789531f7745146423bcb12	false							
IRN_000196	gnl|WGS:ZZZZ|Megafenestra_008577-P1	gnl|WGS:ZZZZ|Megafenestra_008577-P1 spatzle 5 Toll-1 receptor	IRN_000196	protein_fasta	3220ff67ed7891e32d688c54cb2d9ed456ec3923a8f35c51d52017d96f8f594a	false							
IRN_000197	gnl|WGS:ZZZZ|Megafenestra_008588-P1	gnl|WGS:ZZZZ|Megafenestra_008588-P1 ten-Eleven Translocation (TET) family protein	IRN_000197	protein_fasta	ec85a1d841935050dae815db6ed31df160d1970e85da67bd7dabfda3778ecf44	false							
IRN_000198	gnl|WGS:ZZZZ|Megafenestra_008599-P1	gnl|WGS:ZZZZ|Megafenestra_008599-P1 uncharacterized protein Megafenestra_008599	IRN_000198	protein_fasta	4d7fbb01feb51f76797618b3b334168d0c5a06c41d16516d05435bc3e280ebd0	false							
IRN_000199	gnl|WGS:ZZZZ|Megafenestra_008610-P1	gnl|WGS:ZZZZ|Megafenestra_008610-P1 STAM-binding protein-like A	IRN_000199	protein_fasta	ef3c1b6c4d79aea4cccfe5ba227fa6dfffb2eadb67f7da4c1189b5eac34801ce	false							
