canonical_internal_id	provisional_internal_id	annotation_track	source_id	transcript_id	cds_signature	sequence_sha256
IRN_000065	IRN_000065	Dmagna_LRV_IRs_braker_fixed	g10055.t1	g10055.t1	CM058176.1|+|1362885-1363290-0,1365270-1365774-2,1366002-1366119-1	e1e3f0c30942d51de9af15e445637e5c95a6b0480bda31bb0eb282fd7876e977
IRN_000066	IRN_000066	Dmagna_LRV_IRs_braker_fixed	g10056.t1	g10056.t1	CM058176.1|-|1367221-1367408-2,1367496-1367973-0,1368098-1368373-0,1368435-1368959-0,1369066-1369170-0	438d38b441f98c16b8ce72272dcc3e5b5021a281cc5a063ce7b407e2fbbfcdea
IRN_000067	IRN_000067	Dmagna_LRV_IRs_braker_fixed	g10057.t1	g10057.t1	CM058176.1|+|1370313-1370355-0,1370427-1370710-2,1370802-1371036-0,1371100-1371225-2,1371316-1371497-2	b011a02da6975ded08b5d6c8a07ef22e3e53d77e6588384060415fcedaae41af
IRN_000068	IRN_000068	Dmagna_LRV_IRs_braker_fixed	g10058.t1	g10058.t1	CM058176.1|-|1372767-1372837-2,1372909-1373074-0,1374873-1375055-0,1375122-1375295-0,1375368-1375577-0,1375643-1375812-2,1375889-1376050-2,1376109-1376272-1,1376368-1376558-0	fe07409fe592db1b17efeb62b7a656fe1eb5c4460808b64c69c2215cce053f34
IRN_000069	IRN_000069	Dmagna_LRV_IRs_braker_fixed	g10059.t1	g10059.t1	CM058176.1|-|1379558-1379729-1,1379803-1380076-2,1380152-1380272-0,1380330-1380443-0,1380519-1380614-0,1380669-1380857-0,1383668-1383799-0	01b2927627406aabbd4d9e992c86c395bd94615bff1fe3cf82bde62014ce9daf
IRN_000070	IRN_000070	Dmagna_LRV_IRs_braker_fixed	g1006.t1	g1006.t1	CM058171.1|-|8277166-8277414-0,8277628-8278551-0,8278607-8279291-1,8279379-8279437-0	3b0d81a8652c76ec7051aa2c16ca6097ae7b92c2401f5a677c53e61cab84aac6
IRN_000071	IRN_000071	Dmagna_LRV_IRs_braker_fixed	g10060.t1	g10060.t1	CM058176.1|+|1384491-1384557-0,1384661-1384859-2,1384928-1385034-1,1385105-1385136-2,1385220-1385292-0,1385353-1385511-2,1386937-1387062-2,1387136-1387182-2,1387260-1387335-0,1387404-1387618-2,1387684-1387806-0,1387876-1388091-0,1389160-1389239-0,1389329-1389950-1,1391016-1391112-0,1391178-1391539-2,1391624-1391842-0,1392007-1392233-0,1392393-1392467-1,1392702-1392859-1,1395580-1395859-2,1395922-1395982-1,1396071-1396112-0,1396193-1396321-0,1396404-1396499-0,1396573-1396714-0,1396788-1396990-2,1397105-1397208-0,1397284-1397394-1,1397491-1397782-1	ab706c7826060f7ddbe5b6f681b22b32c20625e5515bc0912de307276ae413bf
IRN_000072	IRN_000072	Dmagna_LRV_IRs_braker_fixed	g10061.t1	g10061.t1	CM058176.1|-|1398584-1399143-2,1399208-1399935-1,1400316-1400506-0,1400625-1400636-0	53bbc35058d080cda6238ad29e211332e040ced8e0b8cc4551115042ff096d08
IRN_000072	IRN_023027	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna004125-T1	rna-Dmagna004125-T1	CM058176.1|-|1398584-1399143-2,1399208-1399935-1,1400316-1400506-0,1400625-1400636-0	53bbc35058d080cda6238ad29e211332e040ced8e0b8cc4551115042ff096d08
IRN_000073	IRN_000073	Dmagna_LRV_IRs_braker_fixed	g10062.t1	g10062.t1	CM058176.1|+|1408041-1408247-0,1408329-1408550-0,1410362-1410501-0,1410571-1410726-1,1413738-1413897-1,1413990-1414157-0,1414264-1414422-0,1415058-1415181-0,1415292-1415532-2,1415609-1415737-1,1415829-1415925-1,1416191-1416341-0,1418545-1418651-2,1420178-1420254-0,1420313-1420480-1,1420547-1420700-1	c036141b9c25057b5dea7cdf562ede64751b0b9f6471b361a7795b756807f999
IRN_000074	IRN_000074	Dmagna_LRV_IRs_braker_fixed	g10063.t1	g10063.t1	CM058176.1|+|1420983-1421058-0,1421119-1421192-2,1421259-1421441-0,1421502-1421786-0,1421865-1421966-0,1422035-1422082-0,1422645-1422797-0,1422868-1422951-0,1423016-1423192-0,1423260-1423526-0	c5cbe7457f55a94530e4a0aac93b3ea0380557dc4473d448e24d77dc066c90d2
IRN_000075	IRN_000075	Dmagna_LRV_IRs_braker_fixed	g10064.t1	g10064.t1	CM058176.1|-|1427322-1427626-2,1427794-1427979-2,1428042-1428156-0,1428242-1428346-0,1428413-1428560-1,1428661-1428842-0	a3840bd986c3858b67dd0e0dbf143d8db61f55b6e1d73e48ff57a2869739fc80
IRN_000076	IRN_000076	Dmagna_LRV_IRs_braker_fixed	g10065.t1	g10065.t1	CM058176.1|+|1433971-1434097-0,1434377-1434517-2,1434627-1434731-2,1434789-1434958-2,1435029-1435136-0,1435209-1435368-0,1435466-1435572-2	17cbf9af0c4ef7b5a1dbfe3b2d40463b23b7e681319d05f7efba814c25b89428
IRN_000076	IRN_023034	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna004132-T1	rna-Dmagna004132-T1	CM058176.1|+|1433971-1434097-0,1434377-1434517-2,1434627-1434731-2,1434789-1434958-2,1435029-1435136-0,1435209-1435368-0,1435466-1435572-2	17cbf9af0c4ef7b5a1dbfe3b2d40463b23b7e681319d05f7efba814c25b89428
IRN_000077	IRN_000077	Dmagna_LRV_IRs_braker_fixed	g10066.t1	g10066.t1	CM058176.1|-|1438306-1438525-1,1439000-1439082-0,1439146-1439331-0,1439399-1439525-1,1439583-1439742-2,1439875-1440118-0,1440215-1440461-1,1440557-1440660-0,1440761-1440890-1,1441018-1441130-0,1448427-1450927-2,1455285-1455390-0,1455455-1455648-2,1455704-1456018-2,1456088-1456216-2,1456287-1456437-0	868d66dedc65e6cf79482c7d65bfa2c67aea07d4ab9b612e63cf01d64f5fa6c8
IRN_000078	IRN_000078	Dmagna_LRV_IRs_braker_fixed	g10067.t1	g10067.t1	CM058176.1|-|1458252-1458557-0,1458630-1458692-0,1458768-1458953-0,1459139-1459373-1,1459579-1459754-0,1459813-1459866-0	d9613445210cf1accd1f7959e02354ee7476bb4c7a69d47681c1d1591532a257
IRN_000079	IRN_000079	Dmagna_LRV_IRs_braker_fixed	g10068.t1	g10068.t1	CM058176.1|+|1461007-1461367-0,1461444-1461811-2,1461873-1462493-0	7f00b329cb97789d5695663259dbb6d4cf366beeda78b37c0787ca0808bf7538
IRN_000080	IRN_000080	Dmagna_LRV_IRs_braker_fixed	g10069.t1	g10069.t1	CM058176.1|-|1463445-1463664-1,1463844-1464086-1,1464154-1464326-0,1464386-1464540-2,1464602-1464647-0	486417e64b7f2bf6b6e3ae6676b2a07d6de34fe209c8f045405292ae11dfd3bd
IRN_000081	IRN_000081	Dmagna_LRV_IRs_braker_fixed	g1007.t1	g1007.t1	CM058171.1|+|8280762-8281261-0,8281344-8282016-1,8282062-8282403-0	3fb7ae56492187d8951a00f2c1f56b1d6a8c78bc9889c50e09f7d36835c9025f
IRN_000082	IRN_000082	Dmagna_LRV_IRs_braker_fixed	g10070.t1	g10070.t1	CM058176.1|-|1465579-1467186-0	84263048874cb752053f946c57290b76a85a24a3c3d928e1c74603feaa16e6aa
IRN_000083	IRN_000083	Dmagna_LRV_IRs_braker_fixed	g10071.t1	g10071.t1	CM058176.1|-|1469146-1469226-0,1469319-1469538-1,1469669-1469769-0,1469870-1469977-0,1470053-1470244-0,1470312-1470581-0,1470650-1470904-0,1470969-1471148-0,1471211-1471488-2,1471559-1471658-0,1471722-1471830-1,1471892-1472001-0,1472083-1472269-1,1472352-1472502-2,1473851-1474004-0,1474072-1474245-0,1474306-1474518-0,1474734-1474810-2,1474889-1474964-0	d18d5b8ab6a3da51401d2ea6d846c126187d06934b657e87591dcd668d3b6219
IRN_000084	IRN_000084	Dmagna_LRV_IRs_braker_fixed	g10072.t1	g10072.t1	CM058176.1|+|1475336-1475650-0,1475830-1475979-0,1476044-1476292-0,1476380-1476532-0,1476597-1476761-0,1476834-1477261-0,1477339-1477471-1,1477583-1477670-0,1479100-1479213-2,1479457-1479792-2,1480333-1480579-2,1481152-1481321-1,1481386-1481513-2	2e72c2287f253d212aede9965f369b2700cb88d1cf52fe77de7df0f811e1146c
IRN_000085	IRN_000085	Dmagna_LRV_IRs_braker_fixed	g10073.t1	g10073.t1	CM058176.1|-|1488513-1488676-2,1488807-1488956-2,1489030-1489163-1,1489268-1489374-0,1489456-1489484-2,1489801-1489896-2,1490629-1490686-0	ae2e98020ee519db36bbd6ea47069b01ae24dba89f1936037ca34e1abaf6a72f
IRN_000086	IRN_000086	Dmagna_LRV_IRs_braker_fixed	g10074.t1	g10074.t1	CM058176.1|-|1490776-1491026-2,1491089-1491170-0	dbf0fe223961c13da9a55a1f424edc5366af6ce49434e11e2a0563d50aa2effd
IRN_000087	IRN_000087	Dmagna_LRV_IRs_braker_fixed	g10075.t1	g10075.t1	CM058176.1|-|1491443-1491821-1,1491889-1492116-1,1492177-1492367-0,1492435-1492548-0,1492618-1493010-0,1493090-1493267-1,1493334-1493447-1,1493507-1493637-0,1493697-1493838-1,1493896-1494008-0,1494064-1494279-0,1494345-1494671-0,1494747-1495028-0,1495097-1496745-2,1496809-1497322-0,1497390-1497583-2,1497665-1497772-2,1498178-1498315-2,1498449-1498622-2,1499540-1499645-0,1499718-1499870-0,1499934-1500041-0,1500113-1500177-2,1500244-1500310-0,1500375-1500556-2,1500633-1500770-2,1500848-1501001-0	2161d8cab208f91767c91c0b8a6b9ac18b5b9b50f2379545906baba0b4d71fc9
IRN_000088	IRN_000088	Dmagna_LRV_IRs_braker_fixed	g10076.t1	g10076.t1	CM058176.1|-|1503775-1503846-0,1503930-1504118-0,1504189-1504351-1,1504436-1504552-1,1504630-1504901-0	6317da573c50d0b5ae916762bcbba3e8d1d237a760d4258805774b93ce3b2dbf
IRN_000089	IRN_000089	Dmagna_LRV_IRs_braker_fixed	g10077.t1	g10077.t1	CM058176.1|-|1506287-1506438-2,1506509-1506682-2,1507287-1507367-2,1507553-1507781-0,1507864-1508004-0,1508068-1508223-0,1508306-1508389-0,1508455-1508724-0,1508794-1508842-1,1508910-1509016-0,1509077-1509210-2,1511227-1511344-0,1511411-1511538-2,1511616-1511808-0,1511885-1512028-0,1512140-1512208-0,1512348-1512706-2,1512955-1513102-0,1513169-1513504-0,1513574-1513912-0,1513985-1514070-2,1514142-1514373-0,1514433-1514624-0,1514687-1514868-2,1514937-1515244-1,1515327-1515482-1,1515559-1516132-2,1516217-1516365-1,1516424-1516575-0	a713cace31de245c16082db1727781e511cba0a7f53cd49a985a5452342012f4
IRN_000090	IRN_000090	Dmagna_LRV_IRs_braker_fixed	g10078.t1	g10078.t1	CM058176.1|+|1517436-1517527-0,1517602-1517687-1,1517761-1517972-2,1518044-1518245-0,1518314-1518510-2	25ea5e5b4a952883eab721b31e37436f98753e0db91e2081dd2ff9583fadaa77
IRN_000091	IRN_000091	Dmagna_LRV_IRs_braker_fixed	g10079.t1	g10079.t1	CM058176.1|-|1518798-1518936-1,1519057-1519232-0,1519310-1519491-2,1519659-1520037-0,1520115-1520253-1,1520373-1520532-2,1520948-1521041-0,1521128-1521544-0	fdcc7b48734cd15ea2e876b87872310c1772681731c7a34bb933ccb70f996b57
IRN_000092	IRN_000092	Dmagna_LRV_IRs_braker_fixed	g1008.t1	g1008.t1	CM058171.1|+|8286446-8286724-0,8286779-8287269-0,8288998-8290234-1	926118d2976bf33deaab4df1da393c686f205d5d48e157da35779e040711095a
IRN_000093	IRN_000093	Dmagna_LRV_IRs_braker_fixed	g10080.t1	g10080.t1	CM058176.1|+|1529658-1530167-0,1530492-1531942-0,1535112-1535289-1,1537386-1537549-0,1537618-1537930-1,1541778-1541962-0,1542039-1542838-1,1542907-1543376-2	55db0d7ec2c986fdf9c924ff1d5fd35434c916194d65fe44d9e0cf9ad4fa54a1
IRN_000094	IRN_000094	Dmagna_LRV_IRs_braker_fixed	g10081.t1	g10081.t1	CM058176.1|+|1545731-1545805-0,1545895-1546221-0	bb1fb51a955968688fe08a63fd39130b6f56a9df920fb16e2903388bcc218b68
IRN_000094	IRN_023061	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna004157-T1	rna-Dmagna004157-T1	CM058176.1|+|1545731-1545805-0,1545895-1546221-0	bb1fb51a955968688fe08a63fd39130b6f56a9df920fb16e2903388bcc218b68
IRN_000095	IRN_000095	Dmagna_LRV_IRs_braker_fixed	g10082.t1	g10082.t1	CM058176.1|-|1547979-1548249-1,1548954-1549039-0,1549100-1549315-0,1549381-1549728-0	69d1f59499baaa60aabdd790b5bdf6b834a4176d3ca519d7bc3b1c760b2822ff
IRN_000096	IRN_000096	Dmagna_LRV_IRs_braker_fixed	g10083.t1	g10083.t1	CM058176.1|+|1553642-1555947-0,1556234-1557641-1	a2f21e98a0ce190e69dddf2483f954b346a264d76c79ae8f1b38ac972a89b887
IRN_000097	IRN_000097	Dmagna_LRV_IRs_braker_fixed	g10084.t1	g10084.t1	CM058176.1|+|1559620-1559755-0,1559817-1559905-2	fcd337765e862aa3a32de48939b1818b72eb1b3dc5e38e9fd3fa992f4efadfe3
IRN_000098	IRN_000098	Dmagna_LRV_IRs_braker_fixed	g10085.t1	g10085.t1	CM058176.1|+|1563844-1564160-0,1564383-1564611-1,1564709-1564929-0,1565009-1565756-1	4e68dd02d56b4af403de2646d134a1f0977524beaa0f5b831872d82a645b0686
IRN_000099	IRN_000099	Dmagna_LRV_IRs_braker_fixed	g10086.t1	g10086.t1	CM058176.1|-|1566555-1567058-0,1567154-1567381-0,1567444-1567878-0,1567971-1568236-2,1568342-1568911-2,1568976-1569443-2,1569530-1570460-0	70a24d997bfeb8ea5e7d4a16200f6eaf0c9bb82cbd75e4d145e3fa867868f052
IRN_000099	IRN_023072	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna004169-T1	rna-Dmagna004169-T1	CM058176.1|-|1566555-1567058-0,1567154-1567381-0,1567444-1567878-0,1567971-1568236-2,1568342-1568911-2,1568976-1569443-2,1569530-1570460-0	70a24d997bfeb8ea5e7d4a16200f6eaf0c9bb82cbd75e4d145e3fa867868f052
IRN_000100	IRN_000100	Dmagna_LRV_IRs_braker_fixed	g10087.t1	g10087.t1	CM058176.1|-|1571848-1572534-0,1572645-1572881-0,1572953-1573209-2,1573285-1573465-0,1573529-1573687-0,1573750-1574202-0,1574302-1574568-0,1574633-1574807-1,1574872-1575097-2,1575165-1576236-0,1576295-1576691-1,1576756-1576963-2,1577037-1577388-0,1577474-1577682-2,1577749-1577883-2,1577956-1578165-2,1578237-1578504-0,1578571-1578768-0	4dca20b4bedce2d877395259249e528abb8dd5811028dbe691f458c41dbbb5b0
IRN_000101	IRN_000101	Dmagna_LRV_IRs_braker_fixed	g10088.t1	g10088.t1	CM058176.1|-|1578834-1579122-1,1579186-1579751-0	fee0b6fbd08c8ae4db54b619508e47036cca44799a69dbc4b846e90f2c63ec71
IRN_000102	IRN_000102	Dmagna_LRV_IRs_braker_fixed	g10089.t1	g10089.t1	CM058176.1|+|1581566-1581787-0,1581845-1581997-0,1582057-1582320-0,1582380-1582515-0,1585867-1585973-2,1586184-1586283-0,1586459-1586634-2,1586699-1586761-0,1586838-1587077-0	fc80c21c90cd4f8fe0506a74f4c239a033aa00d10175041b73a56a5a87e3f26f
IRN_000103	IRN_000103	Dmagna_LRV_IRs_braker_fixed	g1009.t1	g1009.t1	CM058171.1|-|8290766-8291078-1,8291159-8291373-0,8291519-8291644-0	6527b3f7a22009ea3937322e56c3671a440bbb104a7a730f76f639a12caeccf9
IRN_000104	IRN_000104	Dmagna_LRV_IRs_braker_fixed	g10090.t1	g10090.t1	CM058176.1|-|1587984-1588039-2,1588109-1588324-2,1588383-1588563-0,1588631-1589113-0,1589179-1589454-0,1589520-1590038-0,1590108-1590478-2,1590541-1590979-0,1591042-1591151-2,1591214-1591466-0,1591532-1591675-0,1591765-1591910-2,1591971-1592526-0,1592593-1592925-0,1592981-1593229-0,1593799-1594002-0,1594063-1594272-0,1594365-1594664-0,1594745-1594846-0	566d9b7dd0ae86aa562e18f285b3d9f9f0389fc5780033bcc79d5cb4515fd286
IRN_000105	IRN_000105	Dmagna_LRV_IRs_braker_fixed	g10091.t1	g10091.t1	CM058176.1|+|1598408-1598643-0,1598708-1598926-1,1598997-1599081-1,1599147-1599330-0,1599392-1599610-2,1599734-1599881-2,1599952-1600075-1	a45e5c3257c7fc293570cc37cf72ff9dacfc6524eefb46ff49ba2e93dcc8492c
IRN_000106	IRN_000106	Dmagna_LRV_IRs_braker_fixed	g10092.t1	g10092.t1	CM058176.1|-|1601028-1601130-1,1601188-1601295-1,1601362-1601487-1,1601549-1601621-2,1601757-1601862-0	ed782c28429e08219ac0c204e8c25c5a45cf094e30c523b66394764697962565
IRN_000106	IRN_023082	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna004178-T1	rna-Dmagna004178-T1	CM058176.1|-|1601028-1601130-1,1601188-1601295-1,1601362-1601487-1,1601549-1601621-2,1601757-1601862-0	ed782c28429e08219ac0c204e8c25c5a45cf094e30c523b66394764697962565
IRN_000107	IRN_000107	Dmagna_LRV_IRs_braker_fixed	g10093.t1	g10093.t1	CM058176.1|+|1603788-1604003-0,1604070-1604289-0,1604347-1604549-2,1604775-1604950-0,1607128-1607307-1,1607392-1607539-1,1607609-1608049-0	3ae2ff3b0b48362135ee9b1a0df1ea786c1933af2061e270efe1d0cd87668040
IRN_000108	IRN_000108	Dmagna_LRV_IRs_braker_fixed	g10094.t1	g10094.t1	CM058176.1|-|1609136-1609286-1,1609361-1609504-1,1609631-1609962-0,1610041-1610853-0,1611210-1611355-2,1611434-1612157-0,1612215-1612488-1,1612554-1613095-0,1613157-1614247-2,1614333-1614759-0,1614827-1615339-0,1615407-1616239-2,1616310-1616435-2,1616879-1617053-0	c11a61b22f2de0bda3ab0531418556be6ff6e639c832ccdc40313ccee0fefee2
IRN_000109	IRN_000109	Dmagna_LRV_IRs_braker_fixed	g10095.t1	g10095.t1	CM058176.1|+|1622507-1622532-0,1622626-1622852-1,1622925-1623004-2,1623086-1623168-0,1623231-1623333-1,1623413-1623505-0,1623595-1623767-0,1623829-1623937-1,1624004-1624215-0,1624275-1624440-1,1624507-1624796-0,1625335-1625541-1,1625612-1625756-1,1625822-1626503-0,1626572-1626690-2,1626752-1626935-0,1627000-1627198-2,1628209-1628359-1,1628436-1628537-0,1628671-1628785-0,1628846-1629302-2,1629393-1629540-1,1629632-1629733-0,1629801-1629924-0,1630002-1630215-2,1632511-1632634-1,1632709-1632813-0,1632877-1633209-0	ea13e9d968bfba78a1954141bbb375b71ebdec820e04ec85bf80f6024a30021d
IRN_000110	IRN_000110	Dmagna_LRV_IRs_braker_fixed	g10096.t1	g10096.t1	CM058176.1|-|1633403-1633647-2,1634072-1634186-0,1634248-1634333-2,1634471-1634589-1,1639408-1639498-2,1639633-1639723-0	ec3ba09fa3cc1040e62311e594d0c095b930f1a816d92ddc29a2d55db111e69f
IRN_000111	IRN_000111	Dmagna_LRV_IRs_braker_fixed	g10097.t1	g10097.t1	CM058176.1|+|1644067-1644094-0,1644165-1644236-2,1644302-1644430-2,1644499-1644633-2,1644700-1644817-2,1644889-1645096-1,1645165-1645355-0,1645410-1645593-1,1645661-1645774-0	4ee47e2022f199d62a2b4d23bed4b3aee306317a3bed9d582147256acb0367dc
IRN_000111	IRN_051293	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna033891-T1	rna-Dmagna033891-T1	CM058176.1|+|1644067-1644094-0,1644165-1644236-2,1644302-1644430-2,1644499-1644633-2,1644700-1644817-2,1644889-1645096-1,1645165-1645355-0,1645410-1645593-1,1645661-1645774-0	4ee47e2022f199d62a2b4d23bed4b3aee306317a3bed9d582147256acb0367dc
IRN_000112	IRN_000112	Dmagna_LRV_IRs_braker_fixed	g10098.t1	g10098.t1	CM058176.1|-|1648442-1649619-2,1649823-1650093-0,1650162-1650407-0,1650473-1650676-0,1650778-1650900-0,1652169-1652291-0,1653294-1653416-0,1654121-1654294-0,1654398-1654735-2,1654931-1655055-1,1655132-1655279-2,1655427-1655564-2,1658148-1658355-0,1658444-1658631-2,1658725-1658887-0,1658986-1659159-0,1659252-1659511-2,1659632-1659730-2,1659811-1659877-0,1660020-1660255-2,1661541-1661802-0,1661872-1662177-0,1662254-1662572-1,1662983-1663199-2,1663385-1663476-1,1666845-1667050-0,1670587-1670742-0,1674554-1674709-0	f268d7fca957ce82e9d6eb6ceaf06393e31f25340912265288357d6177b896c6
IRN_000113	IRN_000113	Dmagna_LRV_IRs_braker_fixed	g10099.t1	g10099.t1	CM058176.1|+|1675381-1675596-0	2632b1dfcc6904ea842eedcd017d263231c97463b47191d96712472039791764
IRN_000114	IRN_000114	Dmagna_LRV_IRs_braker_fixed	g101.t1	g101.t1	CM058171.1|+|660712-660816-0,660888-660956-0,661257-661496-0,661635-661780-0,661912-662033-1,662114-662256-2,662341-662581-0,662654-662814-2	3acd9733b56e0f265fae1dcdf922f77a490a4d4f16576d440629d40d588e9cd3
IRN_000115	IRN_000115	Dmagna_LRV_IRs_braker_fixed	g1010.t1	g1010.t1	CM058171.1|-|8292512-8292670-0,8293941-8294118-1,8297102-8297414-2,8299951-8300208-2,8302125-8303847-0	a5c492a4a2922efe0ed5f631d7598aec5a846e7dd212d682240c76f1a2758ae3
IRN_000116	IRN_000116	Dmagna_LRV_IRs_braker_fixed	g10100.t1	g10100.t1	CM058176.1|+|1689270-1689328-0,1689491-1689618-1,1690286-1690421-2,1690520-1690723-1,1690943-1691218-1,1692261-1693917-1,1694095-1694301-0	83057f2d3f39cbf1dca7553e67e3c558e0dfe122e6f54409cd6596eaf89f4c5f
IRN_000117	IRN_000117	Dmagna_LRV_IRs_braker_fixed	g10101.t1	g10101.t1	CM058176.1|+|1699231-1699571-0,1700564-1700679-1,1700836-1701114-2,1702345-1702403-2,1702508-1702720-0,1702806-1703011-0,1703083-1703413-1,1703516-1703986-0,1704070-1704232-0,1704337-1704428-2,1704509-1704703-0,1704783-1704989-0,1705057-1705126-0,1705189-1705360-2,1705435-1705613-1,1705698-1705870-2,1705946-1706125-0,1706530-1706755-0,1707982-1708217-2,1708305-1708453-0,1708583-1708833-1,1708971-1709200-2	09bb74b7e9555821a6dcd1247ec9e4692c94b033cf83b7b4c339e81734f4caf9
IRN_000118	IRN_000118	Dmagna_LRV_IRs_braker_fixed	g10102.t1	g10102.t1	CM058176.1|-|1715585-1715736-2,1716161-1716334-2,1718166-1718302-1,1719285-1719451-0	57f1ed91fb6ecd147a2848c6b9e9dc8431636db8c48c81f7af8c598b7e43714c
IRN_000118	IRN_023109	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna004207-T1	rna-Dmagna004207-T1	CM058176.1|-|1715585-1715736-2,1716161-1716334-2,1718166-1718302-1,1719285-1719451-0	57f1ed91fb6ecd147a2848c6b9e9dc8431636db8c48c81f7af8c598b7e43714c
IRN_000119	IRN_000119	Dmagna_LRV_IRs_braker_fixed	g10103.t1	g10103.t1	CM058176.1|-|1732370-1732836-2,1732912-1733104-0,1733167-1733347-1,1733411-1733493-0,1733571-1733729-0	ba0bf84769e15ad0d0d7f5d874e70eb9efae2e305e3e98921880df0c187134a8
IRN_000119	IRN_023110	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna004208-T1	rna-Dmagna004208-T1	CM058176.1|-|1732370-1732836-2,1732912-1733104-0,1733167-1733347-1,1733411-1733493-0,1733571-1733729-0	ba0bf84769e15ad0d0d7f5d874e70eb9efae2e305e3e98921880df0c187134a8
IRN_000120	IRN_000120	Dmagna_LRV_IRs_braker_fixed	g10104.t1	g10104.t1	CM058176.1|+|1734389-1734398-0,1734548-1734640-2,1734704-1734863-2,1734920-1735083-1,1735143-1735270-2,1735326-1735398-0,1735593-1735708-2,1735764-1736024-0	4c29873140469bc6ea98482174b7fa640e0b4c0e873d6e6f44227e8d0c93e002
IRN_000120	IRN_023111	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna004209-T1	rna-Dmagna004209-T1	CM058176.1|+|1734389-1734398-0,1734548-1734640-2,1734704-1734863-2,1734920-1735083-1,1735143-1735270-2,1735326-1735398-0,1735593-1735708-2,1735764-1736024-0	4c29873140469bc6ea98482174b7fa640e0b4c0e873d6e6f44227e8d0c93e002
IRN_000121	IRN_000121	Dmagna_LRV_IRs_braker_fixed	g10105.t1	g10105.t1	CM058176.1|-|1737785-1737939-2,1738002-1738077-0,1738137-1738232-0,1738292-1738898-1,1738963-1739372-0,1739438-1739985-2,1740060-1740072-0	98dc60f5bbf1f57985d6cabb59746f908d4b0ca4e70a8ccefa2c63fcc54195c0
IRN_000121	IRN_023113	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna004211-T1	rna-Dmagna004211-T1	CM058176.1|-|1737785-1737939-2,1738002-1738077-0,1738137-1738232-0,1738292-1738898-1,1738963-1739372-0,1739438-1739985-2,1740060-1740072-0	98dc60f5bbf1f57985d6cabb59746f908d4b0ca4e70a8ccefa2c63fcc54195c0
IRN_000122	IRN_000122	Dmagna_LRV_IRs_braker_fixed	g10106.t1	g10106.t1	CM058176.1|+|1741874-1742043-0,1742137-1742257-1,1742331-1742555-0	71145f06ad24a665c4876d8a843829bcbda02e20be1376b5f3c1a69611e910c0
IRN_000123	IRN_000123	Dmagna_LRV_IRs_braker_fixed	g10107.t1	g10107.t1	CM058176.1|-|1742646-1743096-1,1743169-1743330-1,1743399-1743605-1,1743674-1743797-2,1743853-1744078-0,1744145-1744448-1,1744518-1744716-2,1744820-1745015-0,1745082-1745421-1,1745485-1745588-0	ba8bfad20dc1ce1ffc62e3aa2cbd611b1ed1aa93f86ad77c6c29b76a2584e5da
IRN_000124	IRN_000124	Dmagna_LRV_IRs_braker_fixed	g10108.t1	g10108.t1	CM058176.1|+|1746370-1746430-0,1746582-1746722-2,1746785-1746912-2,1747021-1747145-0,1748638-1748660-1,1748734-1748928-2,1749021-1749242-2,1749310-1749518-2,1749598-1749642-0,1749711-1749820-0,1749905-1750020-1,1750116-1750182-2,1750245-1750293-1,1750380-1750593-0,1750713-1750865-2,1750941-1751110-2,1751180-1751440-0	0872bd748a37ce9a382b65dae6bcf9077a6d98019f41229117f35a7cf37653fb
IRN_000125	IRN_000125	Dmagna_LRV_IRs_braker_fixed	g10109.t1	g10109.t1	CM058176.1|-|1763032-1763676-0,1765431-1766022-1,1766781-1766905-0	fd943fcda62cda27205476f2b6cc793a9e6fea9e1efde58bc7616f2bfe587516
IRN_000126	IRN_000126	Dmagna_LRV_IRs_braker_fixed	g1011.t1	g1011.t1	CM058171.1|-|8311678-8313702-0	2b146fd49437c0b89aea237b93a8152513b8b885b274a10b3d925899f1628b7f
IRN_000127	IRN_000127	Dmagna_LRV_IRs_braker_fixed	g10110.t1	g10110.t1	CM058176.1|-|1767257-1767862-0,1769376-1769537-0,1769730-1769882-0,1770473-1770619-0,1771821-1771919-0	bfac84d195c5f5f25e6d11b71560d131e0bdb56df7170ccf84173efb8379f453
IRN_000128	IRN_000128	Dmagna_LRV_IRs_braker_fixed	g10111.t1	g10111.t1	CM058176.1|-|1777287-1781157-1,1781237-1781324-2,1781427-1781769-0,1781895-1782271-2,1782708-1782810-0,1783488-1785065-0	79845b9f5731ce53689113bf99e40e7d1df18ec89a34ad3e2d19205913030e35
